Dates, OIL_PROD, WATER_PROD, WATER_INJ_TOP, Xflow, P_wf
331.0, 891.7461547851562, -0.0, 1000.0, 726.074951171875, 228.202392578125
332.0, 894.1609497070312, -0.0, 1000.0, 726.074951171875, 228.47813415527344
333.0, 897.2451782226562, -0.0, 1000.0, 726.074951171875, 228.71896362304688
334.0, 900.7908935546875, -0.0, 1000.0, 726.074951171875, 228.94590759277344
335.0, 904.6349487304688, -0.0, 1000.0, 726.074951171875, 229.16561889648438
336.0, 908.6531982421875, -0.0, 1000.0, 726.074951171875, 229.38006591796875
337.0, 912.5955200195312, -0.0, 1000.0, 366.8917236328125, 227.3888397216797
338.0, 915.90380859375, -0.0, 758.2752075195312, 0.0005165250622667372, 222.59121704101562
339.0, 917.9786987304688, -0.0, 439.00146484375, 0.0002611332747619599, 218.7796173095703
340.0, 918.7298583984375, -0.0, 658.502197265625, 0.00035837560426443815, 220.44114685058594
341.0, 919.0154418945312, -0.0, 1000.0, 726.0748901367188, 228.18319702148438
342.0, 919.2627563476562, -0.0, 828.1163330078125, 0.0005790267023257911, 222.8367919921875
343.0, 919.8843994140625, -0.0, 1000.0, 726.0748901367188, 228.52394104003906
344.0, 921.2023315429688, -0.0, 1000.0, 726.074951171875, 229.15464782714844
345.0, 923.2850341796875, -0.0, 1000.0, 726.074951171875, 229.4700927734375
346.0, 926.0360107421875, -0.0, 1000.0, 726.074951171875, 229.7132568359375
347.0, 929.2794189453125, -0.0, 1000.0, 726.074951171875, 229.9321746826172
348.0, 932.8558349609375, -0.0, 1000.0, 726.074951171875, 230.1405792236328
349.0, 936.63916015625, -0.0, 1000.0, 726.074951171875, 230.343017578125
350.0, 940.4344482421875, -0.0, 1000.0, 486.6194763183594, 229.07809448242188
351.0, 944.1829833984375, -0.0, 1000.0, 726.074951171875, 230.51393127441406
352.0, 947.9597778320312, -0.0, 1000.0, 726.074951171875, 230.8030548095703
353.0, 951.7972412109375, -0.0, 1000.0, 726.074951171875, 231.01498413085938
354.0, 955.7122192382812, -0.0, 1000.0, 726.074951171875, 231.20925903320312
355.0, 959.6948852539062, -0.0, 1000.0, 726.074951171875, 231.39749145507812
356.0, 963.7189331054688, -0.0, 1000.0, 726.074951171875, 231.58206176757812
357.0, 967.7635498046875, -0.0, 1000.0, 726.074951171875, 231.76356506347656
358.0, 971.843505859375, -0.0, 1000.0, 726.074951171875, 231.9423828125
359.0, 975.9217529296875, -0.0, 1000.0, 726.074951171875, 232.1182861328125
360.0, 980.0038452148438, -0.0, 1000.0, 726.074951171875, 232.29139709472656
361.0, 984.0818481445312, -0.0, 1000.0, 726.074951171875, 232.46200561523438
362.0, 988.1572875976562, -0.0, 1000.0, 726.074951171875, 232.6300506591797
363.0, 991.7875366210938, -0.0, 897.9573364257812, 0.0007371413521468639, 227.38739013671875
364.0, 994.9990234375, -0.0, 1000.0, 726.074951171875, 232.17861938476562
365.0, 998.0961303710938, -0.0, 1000.0, 726.074951171875, 232.6818084716797
366.0, 1000.7474975585938, -0.0, 688.4339599609375, 0.0005658629816025496, 225.39862060546875
367.0, 1003.0486450195312, -0.0, 1000.0, 726.074951171875, 232.1270751953125
368.0, 1005.3797607421875, -0.0, 1000.0, 726.074951171875, 232.7334747314453
369.0, 1007.8984375, -0.0, 1000.0, 496.5967712402344, 231.60508728027344
370.0, 1009.8004150390625, -0.0, 259.409912109375, 0.00020399245840962976, 221.1193389892578
371.0, 1010.126708984375, -0.0, 29.93191909790039, 1.7393473171978258e-05, 217.6507568359375
372.0, 1008.6339111328125, -0.0, 179.59152221679688, 9.601020428817719e-05, 218.35719299316406
373.0, 1006.1842041015625, -0.0, 1000.0, 77.5496826171875, 226.69972229003906
374.0, 1004.09033203125, -0.0, 1000.0, 726.074951171875, 231.078125
375.0, 1003.1463012695312, -0.0, 1000.0, 726.074951171875, 231.75003051757812
376.0, 1003.4854736328125, -0.0, 1000.0, 726.074951171875, 232.0655517578125
377.0, 1004.8991088867188, -0.0, 1000.0, 726.074951171875, 232.28968811035156
378.0, 1007.10009765625, -0.0, 1000.0, 726.074951171875, 232.48294067382812
379.0, 1009.7908325195312, -0.0, 1000.0, 726.074951171875, 232.6622772216797
380.0, 1012.7450561523438, -0.0, 1000.0, 596.369873046875, 232.0452423095703
381.0, 1015.6337280273438, -0.0, 1000.0, 346.9371032714844, 230.56915283203125
382.0, 1018.0908203125, -0.0, 1000.0, 57.59505844116211, 228.71524047851562
383.0, 1020.267333984375, -0.0, 1000.0, 726.074951171875, 232.43975830078125
384.0, 1022.4879150390625, -0.0, 1000.0, 726.074951171875, 232.9147186279297
385.0, 1024.9417724609375, -0.0, 1000.0, 726.074951171875, 233.15606689453125
386.0, 1027.6600341796875, -0.0, 1000.0, 726.074951171875, 233.34234619140625
387.0, 1030.6239013671875, -0.0, 1000.0, 726.074951171875, 233.50999450683594
388.0, 1033.7703857421875, -0.0, 1000.0, 726.074951171875, 233.66981506347656
389.0, 1037.011962890625, -0.0, 1000.0, 726.074951171875, 233.82606506347656
390.0, 1039.66259765625, -0.0, 578.68359375, 0.0004961384693160653, 225.37924194335938
391.0, 1041.5491943359375, -0.0, 1000.0, 356.9144287109375, 230.78500366210938
392.0, 1042.8995361328125, -0.0, 1000.0, 287.0732421875, 230.66354370117188
393.0, 1044.217041015625, -0.0, 1000.0, 726.074951171875, 233.3311309814453
394.0, 1045.8343505859375, -0.0, 1000.0, 726.074951171875, 233.7324676513672
395.0, 1047.884521484375, -0.0, 1000.0, 726.074951171875, 233.9514923095703
396.0, 1050.3348388671875, -0.0, 1000.0, 726.074951171875, 234.1250762939453
397.0, 1053.0963134765625, -0.0, 1000.0, 726.074951171875, 234.28305053710938
398.0, 1056.0499267578125, -0.0, 1000.0, 726.074951171875, 234.43341064453125
399.0, 1058.132568359375, -0.0, 79.81842803955078, 7.009978435235098e-05, 220.97341918945312
400.0, 1059.228515625, -0.0, 1000.0, 486.6194763183594, 231.666748046875
401.0, 1060.034912109375, -0.0, 1000.0, 726.074951171875, 233.76878356933594
402.0, 1061.140869140625, -0.0, 1000.0, 726.074951171875, 234.190185546875
403.0, 1062.4862060546875, -0.0, 1000.0, 167.34548950195312, 231.0575714111328
404.0, 1064.053466796875, -0.0, 1000.0, 726.074951171875, 234.05532836914062
405.0, 1065.9227294921875, -0.0, 1000.0, 726.074951171875, 234.44049072265625
406.0, 1068.1201171875, -0.0, 1000.0, 726.074951171875, 234.64498901367188
407.0, 1070.5982666015625, -0.0, 1000.0, 726.074951171875, 234.80612182617188
408.0, 1073.155517578125, -0.0, 1000.0, 426.7555847167969, 233.1373748779297
409.0, 1075.2769775390625, -0.0, 897.9573364257812, 0.0007439549663104117, 229.44383239746094
410.0, 1076.270263671875, -0.0, 409.0694885253906, 0.0002956438984256238, 224.00448608398438
411.0, 1076.3375244140625, -0.0, 1000.0, 336.95977783203125, 231.16236877441406
412.0, 1076.1070556640625, -0.0, 1000.0, 406.80096435546875, 232.01414489746094
413.0, 1075.537841796875, -0.0, 568.706298828125, 0.0004495999019127339, 225.4467010498047
414.0, 1074.1978759765625, -0.0, 369.1603088378906, 0.00023757877352181822, 222.69277954101562
415.0, 1071.8056640625, -0.0, 349.2057189941406, 0.00020872279128525406, 221.88392639160156
416.0, 1068.677734375, -0.0, 768.2525634765625, 0.0004487446858547628, 225.6384735107422
417.0, 1064.947021484375, -0.0, 269.3872375488281, 0.00017217089771293104, 220.65902709960938
418.0, 1061.4327392578125, -0.0, 1000.0, 726.074951171875, 231.69540405273438
419.0, 1057.9942626953125, -0.0, 89.79573822021484, 7.00366435921751e-05, 219.18698120117188
420.0, 1054.1605224609375, -0.0, 309.2965087890625, 0.00016964097449090332, 220.17025756835938
421.0, 1050.5391845703125, -0.0, 1000.0, 726.074951171875, 231.0375518798828
422.0, 1047.9449462890625, -0.0, 1000.0, 726.074951171875, 232.04251098632812
423.0, 1046.298095703125, -0.0, 947.8438720703125, 0.0007490655407309532, 227.559814453125
424.0, 1044.5601806640625, -0.0, 149.65957641601562, 0.00010061714419862255, 219.05996704101562
425.0, 1042.702392578125, -0.0, 1000.0, 596.369873046875, 230.1354217529297
426.0, 1041.326904296875, -0.0, 1000.0, 726.074951171875, 231.76638793945312
427.0, 1040.3514404296875, -0.0, 838.0935668945312, 0.0006545133655890822, 226.22296142578125
428.0, 1038.8956298828125, -0.0, 149.65957641601562, 9.68392996583134e-05, 218.72616577148438
429.0, 1036.217529296875, -0.0, 99.77306365966797, 5.3755407861899585e-05, 217.2600555419922
430.0, 1032.431884765625, -0.0, 578.6837768554688, 0.00030058983247727156, 221.4469451904297
431.0, 1027.8280029296875, -0.0, 259.40997314453125, 0.00014726301014889032, 218.2457275390625
432.0, 1022.7412109375, -0.0, 478.91070556640625, 0.00025316441315226257, 219.94041442871094
433.0, 1017.4384765625, -0.0, 458.9560852050781, 0.00025105031090788543, 219.57000732421875
434.0, 1012.5488891601562, -0.0, 1000.0, 237.18667602539062, 226.12669372558594
435.0, 1007.7951049804688, -0.0, 9.97730541229248, 6.364246928569628e-06, 215.30813598632812
436.0, 1002.7028198242188, -0.0, 209.52345275878906, 0.00010390637180535123, 216.2354736328125
437.0, 997.4456787109375, -0.0, 768.2526245117188, 0.000386145111406222, 221.43930053710938
438.0, 992.0538330078125, -0.0, 229.47804260253906, 0.00012874574167653918, 216.23348999023438
439.0, 986.240234375, -0.0, 0.0, -0.0, 213.33338928222656
440.0, 979.7855224609375, -0.0, 0.0, -0.0, 212.7003936767578
441.0, 973.4562377929688, -0.0, 1000.0, 227.20936584472656, 223.58729553222656
442.0, 968.4002075195312, -0.0, 1000.0, 726.074951171875, 227.40956115722656
443.0, 965.1231689453125, -0.0, 1000.0, 726.074951171875, 228.131591796875
444.0, 963.5994262695312, -0.0, 1000.0, 726.074951171875, 228.51043701171875
445.0, 963.071533203125, -0.0, 957.8212890625, 0.0006610100972466171, 223.99761962890625
446.0, 962.850830078125, -0.0, 1000.0, 137.41355895996094, 224.7410430908203
447.0, 961.9261474609375, -0.0, 89.7957534790039, 5.471000986290164e-05, 214.81748962402344
448.0, 959.7061157226562, -0.0, 289.3418884277344, 0.0001408811949659139, 215.75387573242188
449.0, 956.2749633789062, -0.0, 419.0469055175781, 0.00020679553563240916, 216.68479919433594
450.0, 951.805908203125, -0.0, 139.6822967529297, 7.010864646872506e-05, 213.68544006347656
451.0, 946.4443969726562, -0.0, 109.75038146972656, 5.18535052833613e-05, 212.85818481445312
452.0, 940.9342041015625, -0.0, 967.798828125, 0.00044899448403157294, 221.0113067626953
453.0, 936.0762329101562, -0.0, 1000.0, 117.45893096923828, 222.51583862304688
454.0, 932.3033447265625, -0.0, 1000.0, 237.18667602539062, 223.48257446289062
455.0, 929.0790405273438, -0.0, 349.2057189941406, 0.0002045583532890305, 215.75433349609375
456.0, 925.6246948242188, -0.0, 259.40997314453125, 0.00012748716108035296, 214.07455444335938
457.0, 921.7916870117188, -0.0, 688.4342041015625, 0.00032609092886559665, 217.8711700439453
458.0, 918.36767578125, -0.0, 1000.0, 726.074951171875, 225.43800354003906
459.0, 916.1102294921875, -0.0, 1000.0, 726.074951171875, 226.3678741455078
460.0, 914.4722900390625, -0.0, 389.1148986816406, 0.0002491176419425756, 216.33180236816406
461.0, 912.7998657226562, -0.0, 788.207275390625, 0.0003918490547221154, 219.31813049316406
462.0, 910.6126708984375, -0.0, 409.069580078125, 0.0002152989327441901, 215.48687744140625
463.0, 907.5217895507812, -0.0, 159.6369171142578, 7.760116568533704e-05, 212.51100158691406
464.0, 903.4210205078125, -0.0, 189.56883239746094, 8.68198840180412e-05, 212.25021362304688
465.0, 898.6458129882812, -0.0, 488.8880615234375, 0.00022224485292099416, 214.87686157226562
466.0, 893.5123901367188, -0.0, 339.22845458984375, 0.00016180629609152675, 213.35537719726562
467.0, 888.57373046875, -0.0, 927.8895874023438, 0.00042976130498573184, 218.9265594482422
468.0, 884.26806640625, -0.0, 907.9349365234375, 0.000469176156911999, 219.06105041503906
469.0, 881.124267578125, -0.0, 1000.0, 726.074951171875, 224.4065399169922
470.0, 879.46533203125, -0.0, 1000.0, 726.074951171875, 225.18899536132812
471.0, 878.986328125, -0.0, 1000.0, 257.14129638671875, 222.77166748046875
