Dates, OIL_PROD, WATER_PROD, WATER_INJ_TOP, Xflow, P_wf
685.0, 832.102294921875, -0.0, 1000.0, 566.43798828125, 180.0
686.0, 837.2489013671875, -0.0, 1000.0, 376.8690490722656, 180.0
687.0, 842.5558471679688, -0.0, 1000.0, 726.074951171875, 180.0
688.0, 848.0323486328125, -0.0, 1000.0, 726.074951171875, 180.0
689.0, 853.465576171875, -0.0, 907.9337158203125, 0.0016727809561416507, 180.0
690.0, 858.2890625, -0.0, 518.8192749023438, 0.0009177238680422306, 180.0
691.0, 861.6795654296875, -0.0, 69.841064453125, 0.00011588534835027531, 180.0
692.0, 863.3195190429688, -0.0, 458.95562744140625, 0.0007078947965055704, 180.0
693.0, 863.8920288085938, -0.0, 1000.0, 516.5513916015625, 180.0
694.0, 864.3909301757812, -0.0, 1000.0, 506.5740966796875, 180.0
695.0, 865.5322265625, -0.0, 1000.0, 726.074951171875, 180.0
696.0, 867.6123657226562, -0.0, 1000.0, 726.074951171875, 180.0
697.0, 870.6182861328125, -0.0, 1000.0, 726.074951171875, 180.0
698.0, 874.3881225585938, -0.0, 1000.0, 726.074951171875, 180.0
699.0, 878.726318359375, -0.0, 1000.0, 726.074951171875, 180.0
700.0, 883.462890625, -0.0, 1000.0, 726.074951171875, 180.0
701.0, 888.4668579101562, -0.0, 1000.0, 726.074951171875, 180.0
702.0, 893.568115234375, -0.0, 1000.0, 366.8917236328125, 180.0
703.0, 898.3648681640625, -0.0, 758.2742919921875, 0.0013966007390990853, 180.0
704.0, 902.2190551757812, -0.0, 439.0009460449219, 0.0007663596188649535, 180.0
705.0, 904.8078002929688, -0.0, 658.5015258789062, 0.0010852047707885504, 180.0
706.0, 906.5744018554688, -0.0, 1000.0, 726.074951171875, 180.0
707.0, 907.9825439453125, -0.0, 828.1154174804688, 0.0014844512334093451, 180.0
708.0, 909.477294921875, -0.0, 1000.0, 726.074951171875, 180.0
709.0, 911.4022827148438, -0.0, 1000.0, 726.074951171875, 180.0
710.0, 913.9384765625, -0.0, 1000.0, 726.074951171875, 180.0
711.0, 917.0774536132812, -0.0, 1000.0, 726.074951171875, 180.0
712.0, 920.72998046875, -0.0, 1000.0, 726.074951171875, 180.0
713.0, 924.7725219726562, -0.0, 1000.0, 726.074951171875, 180.0
714.0, 929.0939331054688, -0.0, 1000.0, 726.074951171875, 180.0
715.0, 933.555419921875, -0.0, 1000.0, 486.6194763183594, 180.0
716.0, 938.0781860351562, -0.0, 1000.0, 726.074951171875, 180.0
717.0, 942.6388549804688, -0.0, 1000.0, 726.074951171875, 180.0
718.0, 947.2523193359375, -0.0, 1000.0, 726.074951171875, 180.0
719.0, 951.9124145507812, -0.0, 1000.0, 726.074951171875, 180.0
720.0, 956.6318359375, -0.0, 1000.0, 726.074951171875, 180.0
721.0, 961.3953247070312, -0.0, 1000.0, 726.074951171875, 180.0
722.0, 966.1900634765625, -0.0, 1000.0, 726.074951171875, 180.0
723.0, 971.0053100585938, -0.0, 1000.0, 726.074951171875, 180.0
724.0, 975.8326416015625, -0.0, 1000.0, 726.074951171875, 180.0
725.0, 980.6656494140625, -0.0, 1000.0, 726.074951171875, 180.0
726.0, 985.4998168945312, -0.0, 1000.0, 726.074951171875, 180.0
727.0, 990.32763671875, -0.0, 1000.0, 726.074951171875, 180.0
728.0, 994.91552734375, -0.0, 897.956298828125, 0.00177397346124053, 180.0
729.0, 999.1880493164062, -0.0, 1000.0, 726.074951171875, 180.0
730.0, 1003.257080078125, -0.0, 1000.0, 726.074951171875, 180.0
731.0, 1006.9185791015625, -0.0, 688.4331665039062, 0.0013563769171014428, 180.0
732.0, 1010.1641235351562, -0.0, 1000.0, 726.074951171875, 180.0
733.0, 1013.2321166992188, -0.0, 1000.0, 726.074951171875, 180.0
734.0, 1016.3430786132812, -0.0, 1000.0, 496.5967712402344, 180.0
735.0, 1018.9351806640625, -0.0, 259.40960693359375, 0.0005073450156487525, 180.0
736.0, 1020.1007080078125, -0.0, 29.931884765625, 5.1392144087003544e-05, 180.0
737.0, 1019.3204345703125, -0.0, 179.59132385253906, 0.0002895569195970893, 180.0
738.0, 1017.1936645507812, -0.0, 1000.0, 77.5496826171875, 180.0
739.0, 1014.8765869140625, -0.0, 1000.0, 726.074951171875, 180.0
740.0, 1013.3092651367188, -0.0, 1000.0, 726.074951171875, 180.0
741.0, 1012.8848876953125, -0.0, 1000.0, 726.074951171875, 180.0
742.0, 1013.6060791015625, -0.0, 1000.0, 726.074951171875, 180.0
743.0, 1015.2716064453125, -0.0, 1000.0, 726.074951171875, 180.0
744.0, 1017.6400146484375, -0.0, 1000.0, 726.074951171875, 180.0
745.0, 1020.4724731445312, -0.0, 1000.0, 596.369873046875, 180.0
746.0, 1023.5159912109375, -0.0, 1000.0, 346.9371032714844, 180.0
747.0, 1026.4891357421875, -0.0, 1000.0, 57.59505844116211, 180.0
748.0, 1029.31884765625, -0.0, 1000.0, 726.074951171875, 180.0
749.0, 1032.0960693359375, -0.0, 1000.0, 726.074951171875, 180.0
750.0, 1034.9461669921875, -0.0, 1000.0, 726.074951171875, 180.0
751.0, 1037.9296875, -0.0, 1000.0, 726.074951171875, 180.0
752.0, 1041.066162109375, -0.0, 1000.0, 726.074951171875, 180.0
753.0, 1044.3387451171875, -0.0, 1000.0, 726.074951171875, 180.0
754.0, 1047.7197265625, -0.0, 1000.0, 726.074951171875, 180.0
755.0, 1050.74560546875, -0.0, 578.6829223632812, 0.0011541185667738318, 180.0
756.0, 1053.1807861328125, -0.0, 1000.0, 356.9144287109375, 180.0
757.0, 1055.140625, -0.0, 1000.0, 287.0732421875, 180.0
758.0, 1056.9208984375, -0.0, 1000.0, 726.074951171875, 180.0
759.0, 1058.8023681640625, -0.0, 1000.0, 726.074951171875, 180.0
760.0, 1060.9466552734375, -0.0, 1000.0, 726.074951171875, 180.0
761.0, 1063.3828125, -0.0, 1000.0, 726.074951171875, 180.0
762.0, 1066.0845947265625, -0.0, 1000.0, 726.074951171875, 180.0
763.0, 1068.995361328125, -0.0, 1000.0, 726.074951171875, 180.0
764.0, 1071.29052734375, -0.0, 79.8183364868164, 0.00016051721468102187, 180.0
765.0, 1072.6707763671875, -0.0, 1000.0, 486.6194763183594, 180.0
766.0, 1073.545654296875, -0.0, 1000.0, 726.074951171875, 180.0
767.0, 1074.4730224609375, -0.0, 1000.0, 726.074951171875, 180.0
768.0, 1075.661865234375, -0.0, 1000.0, 167.34548950195312, 180.0
